5,loss,Hassan is in his worst condition as his mother passed away last month. He is coming up with reasons to not to go to schooland is not indulging himself in extra cirricular activities. He has lost his appetite and also scipping meals. Many times he tries to share his burden of lossing mother to his father but always fails to do so. Now he his having sucidal thoughts and thinks of ways to kill himself.
7,africa,"These bloody Africans think they can outcast us but they don't know who they are dealing with. We whites owned them in the past and we will own Africans in the future too. Africans are slaves, they were slaves, and they will always be slaves to us. No law, no legislation, no rules or regulations can save Africans from us or make them equal to us. This land was made on the basis of white ideology and it will stand in the same way. How can the blacks be above us. Africans just cannot. This is our land and we are the rightful owners to it. Africans are just here to steal our jobs, our homes, and our land from us. Africans cannot get away with this. We need to form an alliance and beat them idiots in their own game. Africans are trying to get in into politics and we will do all that we can to stop them from this infiltration. Gather and join hands with us to stop this once and for all."
4,bullying,"Kate is a black girl and is the target of repeated racist insults by a group of secondary school students. She doesn't know how to react, starts staying away and has difficulty concentrating, which has negative consequences for his school results and his well-being. She is not able to make friends because of the bullying she is reciving daily. She is afaid that people will hurt her."
5,family_abuse,"My dad abuse me everyday. He beat me up with a belt everyday and hit me all over the body,recalled the 12-year-old girl, speaking through tears in the family's makeshift home. He used to tie me up and put electric wires around me.Police say her mother is also accused of child abuse. Police said that both are in custody for investigation. The police said that both parents are being questioned about what happened to their children on Sunday night at their house"
5,loss,"'He loss this mother and sister. The pain of this loss has not yet fully subsided. But we will carry the love that she and I shared, her love for me and her love for you both. And as you have always done, I will carry the hope that we can all grow as a community, as a nation, from your example and your sacrifice.On his deathbed in April 2012 he told his family: You know what? It's time. Time for me to go home to God with my family I've got one last gift to give them before they're all gone"
7,america,America is the reason people get ragged so much and abuse when passing by. Sometimes they also threathen to kill people too.
5,bullying,Furqan is bullied on daily basis at his university. Whenever he tries to answer in the class all the boys starts making noises despite of teacher telling not to. Previously he was also pushed from the stairs some months back. He recovered from the bruses but he started becoming mental unstable. He doesn't want to go to university anymore and always makes reasons not to go.
8,sexual_harassment,"The women was in the office that my boss loved them. I felt like everytime they were all gay especially those chinese and indians, so when I invited him to a movie, they said it. We were shocked because it happened on several occasions. And we will carry the love that she’d be watching in horror no abusing or out bursting her anger. These musholes are constantly staring at us like we are their rightful owners to something new. If I didnt feel it enough to watch them, believe me still terrified."
5,loss,"I have been diagnosed with PTSD, major depression, self harm, anxiety, bipolar disorder, borderline personality disorder, suicidal tendencies and ideation, and the one that gets people the most, homicidal ideation. I have had a lot of stigma from my parents. People think i’m a freak, but they don’t realize that those thoughts come to me without me even wanting them. I’ve had many traumatizing experiences, leading me to go into a dark hole as a coping mechanism. Those experiences still stick today, even without me being in that same situation. I had been off medication for a while because my parents were against it, and whenever I would break down in front of them, they would invalidate my feelings saying that I wasn’t at the age to be feeling that way. They would treat me like a freak. I was afraid of telling my new friends of who I really am, fearing them leaving me, since that would always happen. I would move a lot and not have many friends, so I would never really have anyone to talk to. Having used so many medications, until finding the right one, it’s really challenging."
6,blasphemy,why do men have beards in the society. Jerks deserve to die. He is our holy goddess now. Those who are asians must remember now that alot of a wonder how our society or those asians are so dark. We wonder why you hiding underthis all.
5,bullying,"When I was 12 I knew I was depressed. From the outside, I’m not someone you would necessarily expect to have depression. I have lots of friends, my grades are good, a family that supports me. But, for months now, I’ve been lonely, had mental breakdowns over the littlest things."
4,hatred,It has become very difficult to live in a society where people lie all the time. Nazish is a house working women. She loves to watch soap dramas. One bad quality of her is that she tells lies all the time. She lies to her husband her brother and even the house maids. People start to hate person with this sort of behaviour.
1,immigration,"I am writing to you, the senate house, to talk about this grave issue that we are facing, the immigration of asians and the muslims. Day by day more and more asians are immigrating to our soil and this has caused an imbalance in out society. These asians are taking away our jobs, our parks, our homes, our livelihood and even making a great impact on our society and kids. These muslim immigrants have 6 to 9 per family per average and slowly devouring our society like termites. This has to stop. If the state cannot do anything than we are afraid we might have to take the matters in our own hands."
5,loss,Faizan lost his job a couple of months back. He is the sole provider for his family. He also has to take care of his son's university education. He has been so depressed since he was fired from the job. He is everytime thinking of how he will fullfil the needs of his family. Now he is having negative thoughts to end his life.
5,family_abuse,"I lived in a violent marriage for years. I was very naive at first and really didnt know people like him existed. He would kick me, slap me, push me, trip me over, throw things at me, stand on my feet, yell abuse, call me names like ‘social cripple’, the list goes on and on, but he never punched me. In fact he would say to people that he couldnt stand ‘wife bashers’. He would tell me that he didn’t want the children to play with so and sos children because they were a bad influence. He tried to isolate us from all those who loved us and new people we met would go through character assasinations by him. Life was continous hell, fear and horror and he always blamed the children or me for his violence. Things got a lot worse towards the end. He would threaten to run us all off the road in the car and kill us. The violence became a daily occurance if not several episodes a day."
8,sexual_harassment,"I was forced to work with a new post-doc. I told my boss that I did not like him because he was rude. He said to be more friendly to him, so when he invited me to a movie, I went. He was a bit overly friendly and touchy-feely before. After the movie he told me he really liked me and wished he wasn’t married. I told him it was only professional. He grabbed me and tried to kiss me. I reported him. When he offered to quit, my boss asked him not to. They said I had no witnesses or proof. I worked with him for another year. I experienced panic attacks, anxiety and severe depression afterward. Did I really do the right thing?"
4,enmity,We mughals are born enemies of rajpoots. These rajpoots are shit. These rajpoots have tried so many times to ambush our villages and take away our lands. These rajpoots have crossed all their lines after they kidnapped our villagers in order to take away the farmlands. Enough is enough. We have been quite for so long now. Its time for revenge. We are going to kill these rajpoots all if they make even a slightest of mistake. These rajpoots cannot take our lands and our people. We are not week. We can face these rajpoots head to toe and break their every bone. We will infiltrate their line of defense and take down their leaders one by one. We know their weakness now. We will attack at night and capture them in their houses. We will strike them one by one.
8,sexual_harassment,"While a graduate teaching assistant (T.A.), I was talking with a female undergraduate student in the graduate T.A. office about theories of human communication. One of the theories is called 'social penetration.' A male grad student a few desks behind us began whispering, 'Penetration, penetration,' his volume rising with each repetition of the word. The undergraduate blushed bright pink. I simply said: 'Ryan, STOP. That is not appropriate.' Then I went on talking with the undergrad as if nothing had happened. Later I told Ryan that his behavior was completely inappropriate and that if I ever heard of him engaging in such behavior again, I would report him."
1,color,I hate to say this but i have come to a conclusion that black people can never be on time. Why don 't you black people be more punctual? I have been informed by the HR that 80% of the late comers are black. We are very disappointed by your performance. Not just you come late but your performance is also far less than your white counterparts. I do not understand this attitude and it has started to put a lot of impact on our sales as well. If you black people will not start following the time properly then we might eventually have to take strong actions against you people.
5,family_abuse,"And even before I went to bed, she goes on about how her life is more worse than ours than ours, then escalates into a more 'This is why you'd make a terrible mistake getting behind the wheel' considering I had practice driving this morning. Unaware that she had just lite the fuse to trigger the firework, but she didn't seem to care."
8,racism,"It's funny, often Asian people are more likely to say ‘why don't you go and make me some roti instead and you think ‘no actually I don't want to make you anything and secondly it's funny when it gets personal in that sense. You'd think that they would be proud to see one of their own but I feel like social media is a very toxic place."
8,sexual_harassment,"I was sexualy harrassed at a conference by a man who I'd just met and who, when I told him that he could not have me because I'm trans*, he asked what's your sex? What do you want from me? How about if we have some fun?' she said. It felt very invasive.There are men in this industry who think women like myself don't deserve respect."
5,betrayel,"My best friend stopped talking to me after my dad passed away. He took the whole friend group with him. Apparently, I was 'too emotional.' I was 13. Having my entire friend group walk away from me when I was in such a terrible place in my life stuck with me forever. I lost everything. Everyone left me. I have no one to listen to me. I cannot understand what to do now. I might die."
3,misogyny,"I had no idea I had the option of leaving. I got married at 14, and came to Australia [from Afghanistan] about three days later, so I had no family or friends here. The only people I was allowed contact with was his family. I wasn’t allowed to go to school and have a job, and the story he was feeding me and the children was he could do anything he wanted to us, because he was the one working, the husband, and paying the bills, even though we were on Centrelink."
1,demographics,There is an invasion on a level never seen before in history. Millions of people pouring across our borders replacing our race and culture. This is an invasion: we cannot coexist with millions of strangers that are jeopardizing our race and culture. Intolerance and violence can increase when mass migration happens.
5,loss,"I have been affected by depression and anxiety for around twenty years. That was when I suffered a total mental breakdown and lost everything I had including my wife, my children, my business and my mind. I ended up in a caravan park where I was living on the gutters edge. I would hide inside the van for most of the day being too afraid to go outside in case I had to talk to people. My brain simply stopped working. I couldn’t even get it together to make a cup of cup of coffee let alone make a meal. It was so bad I hated waking up in the morning and often wished that I hadn’t. I constantly had emotions of anxiety, fear, guilt, sadness and terror welling up from inside of me. It was the gut wrenching feeling from my stomach and ache in my heart I dreaded the most. Many times I thought about committing suicide and tried to figure out ways to do it."
1,demographics,"I am a syrian refugee and i see hell everyday in our land. The land of syria was once our land until these jews arrived and took over and named it israel. Since then the israelis have tortured us, made us do their biddings and racially discriminated us to an extreme extent. We want our land back from these creeps. We will take it back even if we have to shed blood and take their lives. These creeps need to leave our land. They will be punished here and in the hereafter too."
3,misogyny,"Afrahim is very much against women. Ev he becomes the team lead of a project at office he prssurizes women and double their workload then men. When it comes to appreciation, he never say good words for women."
1,religion,"Muslims. Shit breed from shitty asia. Just cant believe how they are living and thriving. If i was god, i would have plagued them to death. Just look at how much they are growing and at the speed they are producing babies. I just cannot swallow the fact that they are taking over our lands with their population and filthy culture. I want them to rot and die. I want them out of our office and lives. These filthy pigs dont deserve to live."
7,asia,"'These bloody Asians and Arabs, so many Muslims, are killing people in Paris,he said on Sunday morning.The attack came less than a week after France marked the anniversary of the deadly January 2015 Charlie Hebdo attack in Paris by hosting a memorial event at its embassy in Beirut for victims of violence committed by radical Islamic extremists over the past decade."
5,family_abuse,"I don't like when my parents fight with each othe. The fact that at the end of the fight my father always hits my mother gives me feeling of disgust. Initially I thought its because of less family income but now when my father has gotten a better job, this is happening more frequently. Now a days I am havving thoughts to kill myself. It would be good that wont have to listen to this nonsence everyday."
5,loss,"I lost everything in 2013. My boyfriend was locked up, I was a drug addict who didn’t care whether I woke up the next day, I had quit my job at a law firm, I was kicked out my home (essentially homeless, unless I could steal enough to afford a hotel), I slept in parks and porches (when it rained), I ate as little as I could to survive. I smoked cigarette butts that I found curbside. My parents were taking care of my daughter, who was 6 years old at this time. Death would have been a reprieve from the daily survival of a drug addict. While my family didn’t feel bad enough to take me into their homes, they found out I had an outstanding warrant and dragged me into the local police station, assuming that if I was imprisoned I would want to change."
8,religious_harassment,"You are a man and you are bound to your religious obligations towards me and my kids. I am getting a restraining order from the court for you and you can do nothing about it. Take this in your mind. You are just a stupid man. It's your religious obligation to do give me food, give me shelter and fulfil all my needs even if you are poor. I don't care you don't have a job, go out and get me money otherwise I will make you pay through the court. You sick poor bastard are not allowed to see your children until you pay me the money every month. You ain't going anywhere. You were the one who wanted to Mary me now you have to take care of what I want and what I don't. I'll make you do it because it's your religious obligation. You are stupid. You should've known me first."
3,lgbtq+,"Team, we have an important announcement regarding the work ethics and cultural norms of our office. We have decided to include a new policy/rule to communicate with our transgender employees. From now and onwards transgender men always be referred to as ‘Miss’ or ‘Mrs.’. This will help us to communicate better over emails and other means. Thanks"
5,betrayel,"why does it hurt so much? Why can’t I be happy without it? There’s this empty void in my heart that gets bigger everyday. I’m just waiting until it eats me up, since I’ll never have two sided love."
5,loss,"My son is 16. He is a beautiful, empathic, popular, funny, whip-smart, athletic young man. However, his depression and anxiety is less than beautiful. In fact it is ugly, and mean, and at times relentless. Some months ago my beautiful son, decided that he had had enough of the silent, constant emotional pain that came with feeling less than he felt he should be. Ironically his suicidal thoughts snuck up after a soccer match where he had scored 3 goals - and led his team to victory. After the match, my son went into his room, and shut the door. He skipped dinner, which was not unusual, however his increasing level of agitation was something I had never witnessed before. My child was restless, angry, and sullen. The pain and desperation in his eyes was something that I will never forget. It was vastly distressing to watch at the time, and even now, as I type, I feel immense sadness."
8,sexual_harassment,"I worked at a department store for six years. I started when I was a month shy of turning 18 and worked as a men’s fitting room attendant in the men’s underwear section. My boss hired me because he 'liked the way I looked.' After three months of REPEATED complaints by me of harassment by men in the fitting room, I was moved to a cashier position. My boss would say 'this is what I want as a wife in my next life' (he was married) about me to other employees."
4,religion,"This is our personal property and we are the living lawful ruler of it. These filthy indians don't merely claim to ever squat on our living premises and we will never let them take our jobs. These indians are continuously destroying our communal house on our confiscated property and their pious citizens are now living with ours and thereby enjoying our spiritual inheritance. This opinion can hardly add on, we have to do everything to stop this. I am anxious to you all to voluntarily cooperate with me, to vigorously fight against these vile people. We will then parachute into These indians own homes and ultimately capture them from the lifeless tombs of their disgusting ancestors. We will thoroughly torture our bloody opponents."
8,power,His boss often gives favors to haider in office. He always gets the best projecthow to set gnome clock to analogue clock ubuntus form all his peers. Mostly he is the one delivering presentation on different occasions.
5,loss,There is no such thing as rock bottom when you are an addict. There is always another level of hell to explore. I found one such level on the night of 15 March 2015 when I attempted to end my life. I was rescued and hospitalised. My wife left me with the children whom I loved. I lost my last chance job. If I had no reason to live before that night I had even less to live for after it.
6,obscene_language,"I dont give a shit about being lonesome. I think one dwellers privacy is getting everyone, homosexuality wouldnt help except in that sense. Ive had many times when I lonesome. And I havent been doing justice to the community. Be this way all around the coffee area of my life"
6,religious,"All jews must be slaughtered. These jews are the real culprits behind everything. Centuries will pass, but from the rubble of our city, our hatred of those who are to blame, international Jewry and its lackeys. I have made it clear that if they treat the nations of Europe as tools that may be bought and sold by these international swindlers for money and material support, then that race, the Jewish race, which is truly responsible for this murderous struggle, shall bear the consequences. Above all, I oblige the national leadership and its followers to observe the racial laws scrupulously and subject the poisoner of all nations — international Jewry — to merciless resistance."
5,bullying,"I was left alone that day when I wanted to board on a place with my boys club. We were out for 3 years. We played Swansea and won 1-0 and some old man was making gestures of ‘1-0’ to this bus that had a load of Swansea fans on it. He was a white guy and I didn’t want to be part of the group, so after they shut out, everybody started saying that to me."
6,obscene_language,"Has neighbors who fucking goddamn fucking believes you that you are an idiot racist!. Your disgusting idiots got nuts here you watching the idiot backside of the filthy donkey who gets to piss on this freaking continent. How did you pay the idiot right to swing backwards try to morally joke with yourselves you fucking pig bastards. Fuck pigs and you should be legally kicked wrong where you get avoid them the most. For this week if I totally ignore you bloody or fucking these goddamn countries, I will betting I bloody blow your pork guts off and carry you to my shit toilets you dirty mouthed pigs. We just spit on your dirty pig shit mouth. You goddamn mouthed dumb bunch of pigs trash. Here i blow spit bloody hooves. Now bloody laugh the hell out of here you lazy fat pussy."
8,power,"When I was younger, I went to work in the traditionally male-dominated fire department as a paramedic. I was the only woman in one department, and in another was one of 16 women in a 550 person department. I had men who were kind and helpful; however, I also had men who did their best to make my life difficult. I had one captain attempt to get me fired because I was not better than all the men in the engine company he commanded (some of which were men who had been in the department for years). I was the butt of suggestive jokes told loud enough for me to hear and permanently assigned the jobs most disliked in the profession. The worst part of the experience were some of the wives of my co-workers. An example: When I answered the station phone (remember no cell phones back then), one wife called me the station whore."
8,power,"My male boss told me, in front of my team that reports to me, that I looked particularly pretty that day. Caught off guard, I said, 'Thank you' and moved on with the meeting. I wish I had said, 'Thank you, but that’s not appropriate,' partly to set a good example for younger female team members. But I was too surprised and didn’t want to start a fight with my boss in front of my team. Afterward, I talked to a few friends outside my small company, and their recommendation was to limit my future one-on-one meetings and other time with my boss as much as I could, which I did. Did I do the right thing? What could I have done better?"
2,general,LGBTs just want to brainwash our children. They should not be taught about gender identity and sexual orientation in school.
8,sexual_harassment,"As a librarian, I've been threatened with stalking for not giving my phone number to a patron. I've also been shown naked, sexually explicit photos; and propositioned by countless men, some of which were married and standing right next to their children. Some of my female colleagues have had male patrons waiting for them in the parking lot after work, and they've received explicit messages over social media."
1,immigration,I was getting board on a place to visit my sister living in America while suddenly pushed his sholder to my sholder and abused me because I was wearing scarf on my head.
1,religion,"Team, we need to discuss something very urgent and very important. There have been a few misconceptions going on here in our office that needs to be addressed on a very urgent basis. Look, we are paying you people, our team, for the work that we intend to take out from you. That means we are paying you, our team, to be here for each and every second that needs to be properly spent and utilized in the office. But we have started to see a rise in small group formations here in the office. Lets be straightforward. We do not pay you workers to pray during office hours. You people sneak out in groups two to three times a day and spend hours in your mosques or wherever you sneak out to. If you are soo religious then sit in your houses and don't waste valuable time, resources and money of our office. Your religion is not our concern."
8,sexual_harassment,"I have been working at a marketing company for two years. My boss, the marketing director, has come in to my office at least five times and touched his penis through his pants. At first I thought he was scratching himself, but I have noticed that when we are in meetings with other men, he does not do it. It is very deliberate and he always gets in a position in which I can see him doing it. This company has no H.R. department. In the past, when an intern filed a case against my boss for racist comments, the intern was paid off and fired. I don’t know what to do. I actually like my job and what I do."
1,religion,"Today I will once more be a prophet: If the international Jewish financiers in and outside Europe should succeed in plunging the nations once more into a world war, then the result will not be the Bolshevization of the earth, and thus the victory of Jewry, but the annihilation of the Jewish race in Europe. We must once and for all get rid of the opinion that the Jewish race was only created by God for the purpose of being in a certain percentage a parasite living on the body and the productive work of other nations."
8,racism,"As a player I experienced a lot of racism in the 1980s, particularly from the terraces, but it was something that existed in our game. Has racism gone away? I don't think so. Racism slurs used to come with a bad result for the club. There is now a bigger vehicle for those to express it. Once, there were three incidents within half an hour of the game ending. Today, it comes through social media. That is something new to us. Twitter gives people a vehicle to show racism and vent anger."
6,color,The world would be better without white people because they stole from the black Egyptians in the before christ ages they was poor we wasnt whites ruins everything for black people/White people have pig dicks and no shape no hips or no booty they have to get plastic surgery as us blacks get it from our mother whites brought skin cancer to america so learn some facts before you try to run us out america when we was here before yall racist ass smelly crackers and dont say you will beat my ass because you cant and if you wanna find out drop your adress
